ReciboID;FechaPago;ClienteID;FacturaID;Importe
53556;2025-07-14;1;23483;15349,57
53557;2025-07-14;70;23485;60543,4
53558;2025-07-14;32;23541;67559,96
53559;2025-07-14;42;23558;75099,86
53560;2025-07-14;14;23683;36945,36
53561;2025-07-14;33;23750;14304,48
53562;2025-07-14;71;23762;33897,23
53563;2025-07-15;48;23004;16895,33
53564;2025-07-15;16;23131;237911,06
53565;2025-07-15;12;23165;1814,04
53566;2025-07-15;76;23378;7305,74
53567;2025-07-15;58;23445;209485,09
53568;2025-07-15;63;23449;45257,19
53569;2025-07-15;71;23727;20495,84
53570;2025-07-16;74;22615;145394,1
53571;2025-07-16;48;23096;35103,45
53572;2025-07-16;26;23114;60010,42
53573;2025-07-16;6;23139;73691,29
53574;2025-07-16;8;23299;205237,25
53575;2025-07-16;7;23331;612682,68
53576;2025-07-16;6;23410;304118,34
53577;2025-07-16;72;23418;16482,94
53578;2025-07-16;35;23434;199535,59
53579;2025-07-16;70;23469;53877,28
53580;2025-07-16;32;23590;19962,44
53581;2025-07-16;75;23628;153591,39
53582;2025-07-16;33;23692;14448,17
53583;2025-07-16;14;23715;34443,64
53584;2025-07-16;47;23726;171041,62
53585;2025-07-17;55;22581;9543,02
53586;2025-07-17;45;22852;50644,43
53587;2025-07-17;24;23123;18814,37
53588;2025-07-17;16;23152;232488,51
53589;2025-07-17;61;23247;84103,49
53590;2025-07-17;66;23265;21235,04
53591;2025-07-17;4;23369;147202,96
53592;2025-07-17;67;23400;218269,5
53593;2025-07-17;80;23426;611063,24
53594;2025-07-17;76;23433;184461,61
53595;2025-07-17;43;23441;36485,92
53596;2025-07-17;42;23589;52279,28
53597;2025-07-17;14;23741;52140,0
53598;2025-07-18;13;23039;63822,82
53599;2025-07-18;13;23062;31547,33
53600;2025-07-18;20;23129;144771,27
53601;2025-07-18;62;23132;49107,93
53602;2025-07-18;68;23355;26114,51
53603;2025-07-18;61;23356;85995,84
53604;2025-07-18;56;23428;97935,25
53605;2025-07-18;46;23463;64217,77
53606;2025-07-18;43;23501;10640,47
53607;2025-07-19;15;22977;59508,42
53608;2025-07-19;21;23442;78930,64
53609;2025-07-19;79;23471;25405,82
53610;2025-07-19;3;23476;37631,46
53611;2025-07-19;33;23751;109949,99
53612;2025-07-20;39;23149;87004,48
53613;2025-07-20;52;23241;88189,48
53614;2025-07-20;68;23245;45327,81
53615;2025-07-20;52;23246;34101,22
53616;2025-07-20;68;23273;10319,3
53617;2025-07-20;44;23372;636540,22
53618;2025-07-20;64;23376;62110,48
53619;2025-07-20;35;23452;343634,8
53620;2025-07-20;79;23466;45320,52
53621;2025-07-20;72;23514;71860,83
53622;2025-07-21;48;23151;28415,97
53623;2025-07-21;80;23200;165278,38
53624;2025-07-21;31;23446;416184,24
53625;2025-07-21;76;23459;65435,86
53626;2025-07-21;66;23465;73896,23
53627;2025-07-21;79;23506;45817,2
53628;2025-07-21;10;23509;107295,33
53629;2025-07-21;47;23745;118865,14
53630;2025-07-22;18;22971;59017,5
53631;2025-07-22;44;23264;321414,73
53632;2025-07-22;30;23287;37416,8
53633;2025-07-22;16;23423;422206,04
53634;2025-07-22;21;23462;14542,06
53635;2025-07-22;73;23473;607338,3
53636;2025-07-22;66;23487;30132,64
53637;2025-07-22;46;23493;282816,22
53638;2025-07-22;79;23522;93349,36
53639;2025-07-22;41;23695;19632,02
53640;2025-07-22;47;23794;132376,43
53641;2025-07-23;59;23220;98876,02
53642;2025-07-23;8;23384;49776,33
53643;2025-07-23;19;23511;18273,09
53644;2025-07-23;63;23518;24697,62
53645;2025-07-23;2;23545;329759,34
53646;2025-07-23;41;23640;32487,7
53647;2025-07-23;33;23790;11349,89
53648;2025-07-24;11;22748;16550,63
53649;2025-07-24;53;22954;97269,15
53650;2025-07-24;18;22982;109284,28
53651;2025-07-24;18;23111;106620,17
53652;2025-07-24;34;23240;11652,88
53653;2025-07-24;7;23359;444099,35
53654;2025-07-24;52;23467;125812,32
53655;2025-07-24;31;23488;296345,98
53656;2025-07-24;43;23527;32016,93
53657;2025-07-24;65;23547;73521,63
53658;2025-07-24;22;23565;22990,28
53659;2025-07-24;28;23850;63823,42
53660;2025-07-25;45;22995;66086,39
53661;2025-07-25;62;23261;48732,63
53662;2025-07-25;24;23344;60141,55
53663;2025-07-25;46;23515;204739,83
53664;2025-07-25;72;23566;79286,69
53665;2025-07-25;27;23662;60931,12
53666;2025-07-26;60;22671;6811,82
53667;2025-07-26;63;23505;22791,26
53668;2025-07-26;43;23529;47609,96
53669;2025-07-26;23;23539;510534,63
53670;2025-07-26;32;23590;27829,02
53671;2025-07-26;41;23719;18274,79
53672;2025-07-26;78;23728;101080,95
53673;2025-07-27;55;22620;5713,8
53674;2025-07-27;53;22660;28938,59
53675;2025-07-27;54;22715;54953,62
53676;2025-07-27;18;23120;92927,58
53677;2025-07-27;74;23147;193705,47
53678;2025-07-27;44;23379;656054,4
53679;2025-07-27;67;23495;226000,27
53680;2025-07-27;76;23579;53385,38
53681;2025-07-27;19;23587;67605,89
53682;2025-07-28;53;23057;41250,91
53683;2025-07-28;11;23210;30550,31
53684;2025-07-28;45;23321;161853,06
53685;2025-07-28;45;23350;183392,37
53686;2025-07-28;64;23377;121937,95
53687;2025-07-28;63;23526;20270,6
53688;2025-07-28;22;23540;13719,13
53689;2025-07-28;2;23543;267531,89
53690;2025-07-28;10;23552;127821,4
53691;2025-07-28;12;23568;22209,0
53692;2025-07-28;6;23582;530442,8
53693;2025-07-28;73;23583;420974,02
53694;2025-07-28;23;23585;726951,1
53695;2025-07-28;17;23592;268680,07
53696;2025-07-28;65;23606;108205,39
53697;2025-07-28;75;23669;101128,11
53698;2025-07-28;42;23702;57950,35
53699;2025-07-28;75;23752;181114,64
53700;2025-07-28;33;23814;10576,87
53701;2025-07-28;14;23851;41742,94
53702;2025-07-29;60;22799;62513,46
53703;2025-07-29;62;23302;17091,93
53704;2025-07-29;64;23345;65783,31
53705;2025-07-29;1;23477;15017,37
53706;2025-07-29;68;23486;199395,16
53707;2025-07-29;66;23528;55492,57
53708;2025-07-29;23;23550;418178,75
53709;2025-07-29;46;23559;164997,72
53710;2025-07-29;58;23561;265582,97
53711;2025-07-29;12;23578;12434,93
53712;2025-07-30;48;23272;50966,98
53713;2025-07-30;62;23292;73990,71
53714;2025-07-30;20;23294;180806,95
53715;2025-07-30;15;23304;158744,18
53716;2025-07-30;15;23312;84030,99
53717;2025-07-30;61;23362;96269,85
53718;2025-07-30;74;23387;198156,15
53719;2025-07-30;51;23457;132672,44
53720;2025-07-30;43;23542;13373,4
53721;2025-07-30;63;23546;19803,16
53722;2025-07-31;60;22788;160706,88
53723;2025-07-31;60;23011;87815,77
53724;2025-07-31;18;23106;105457,73
53725;2025-07-31;39;23306;7985,18
53726;2025-07-31;39;23309;68637,09
53727;2025-07-31;44;23366;776902,11
53728;2025-07-31;64;23388;77595,4
53729;2025-07-31;7;23461;527752,32
53730;2025-07-31;17;23553;584236,68
53731;2025-07-31;79;23556;14643,42
53732;2025-07-31;35;23557;278325,05
53733;2025-07-31;73;23574;541365,21
53734;2025-07-31;57;23584;191187,65
53735;2025-07-31;1;23599;15710,56
53736;2025-07-31;6;23605;328131,66
53737;2025-07-31;23;23617;517236,32
53738;2025-07-31;28;23900;128439,76
53739;2025-07-31;47;23930;127844,96
53740;2025-08-01;24;23395;46738,96
53741;2025-08-01;40;23531;618083,39
53742;2025-08-01;3;23593;72357,29
53743;2025-08-01;76;23600;38617,35
53744;2025-08-01;57;23612;62879,17
53745;2025-08-01;32;23707;134282,6
53746;2025-08-01;47;23909;38427,21
53747;2025-08-02;39;23305;104931,72
53748;2025-08-02;26;23337;22875,71
53749;2025-08-02;52;23381;249338,43
53750;2025-08-02;52;23403;138068,49
53751;2025-08-02;67;23411;225818,53
53752;2025-08-02;46;23463;41865,87
53753;2025-08-02;67;23500;279433,64
53754;2025-08-02;3;23575;55950,55
53755;2025-08-02;57;23591;321758,0
53756;2025-08-02;31;23615;181791,52
53757;2025-08-02;78;23700;68561,71
53758;2025-08-03;55;22503;53409,67
53759;2025-08-03;20;23059;43550,11
53760;2025-08-03;26;23183;18616,06
53761;2025-08-03;29;23504;83977,94
53762;2025-08-03;64;23534;74917,06
53763;2025-08-03;7;23544;545983,17
53764;2025-08-03;22;23565;16344,12
53765;2025-08-03;79;23594;26203,86
53766;2025-08-03;65;23602;50468,16
53767;2025-08-03;1;23620;72751,66
53768;2025-08-03;43;23621;40205,09
53769;2025-08-03;46;23631;303599,26
53770;2025-08-03;17;23632;260643,2
53771;2025-08-03;72;23652;69080,02
53772;2025-08-03;78;23799;46837,41
53773;2025-08-04;55;22783;47014,83
53774;2025-08-04;54;23148;57152,67
53775;2025-08-04;54;23161;55860,21
53776;2025-08-04;19;23365;10435,62
53777;2025-08-04;67;23400;175058,63
53778;2025-08-04;67;23401;411120,3
53779;2025-08-04;72;23418;18153,44
53780;2025-08-04;19;23613;92731,33
53781;2025-08-04;28;23946;160013,51
53782;2025-08-04;14;23972;51880,21
53783;2025-08-05;18;23203;133933,9
53784;2025-08-05;52;23396;157423,75
53785;2025-08-05;31;23611;218530,73
53786;2025-08-05;73;23670;553780,49
53787;2025-08-05;58;23691;151988,48
53788;2025-08-05;41;23812;15746,84
53789;2025-08-06;54;23098;10832,36
53790;2025-08-06;11;23357;15794,57
53791;2025-08-06;44;23431;408996,5
53792;2025-08-06;16;23460;276972,52
53793;2025-08-06;21;23462;15840,6
53794;2025-08-06;12;23578;13746,27
53795;2025-08-06;37;23609;97723,5
53796;2025-08-06;12;23659;18063,52
53797;2025-08-06;32;23769;53285,37
53798;2025-08-06;42;23803;68853,75
53799;2025-08-06;75;23845;108198,16
53800;2025-08-06;78;23858;35718,38
53801;2025-08-06;69;23905;114704,95
53802;2025-08-07;18;23194;126142,44
53803;2025-08-07;15;23334;228140,19
53804;2025-08-07;48;23361;34494,34
53805;2025-08-07;39;23373;46628,19
53806;2025-08-07;15;23393;71148,86
53807;2025-08-07;44;23537;517812,32
53808;2025-08-07;22;23619;95852,37
53809;2025-08-07;12;23625;36074,44
53810;2025-08-07;35;23629;143125,93
53811;2025-08-07;73;23630;280228,41
53812;2025-08-07;79;23681;20493,9
53813;2025-08-07;49;23682;6611,25
53814;2025-08-07;3;23712;43932,05
53815;2025-08-07;65;23758;26584,64
53816;2025-08-07;71;23967;14334,2
53817;2025-08-08;18;23239;176476,48
53818;2025-08-08;62;23374;85752,51
53819;2025-08-08;44;23479;170600,88
53820;2025-08-08;42;23577;12085,77
53821;2025-08-08;9;23651;12048,0
53822;2025-08-08;35;23722;85225,99
53823;2025-08-08;70;23763;68918,86
53824;2025-08-08;42;23802;94883,1
53825;2025-08-08;42;23834;97800,55
53826;2025-08-08;5;23981;74167,91
53827;2025-08-09;18;22971;60919,14
53828;2025-08-09;39;23338;22751,39
53829;2025-08-09;15;23424;78285,4
53830;2025-08-09;36;23444;219944,34
53831;2025-08-09;61;23470;46935,28
53832;2025-08-09;44;23516;517451,27
53833;2025-08-09;66;23679;25473,73
53834;2025-08-09;33;23790;12586,17
53835;2025-08-09;77;23863;48399,57
53836;2025-08-09;75;23867;42660,91
53837;2025-08-09;27;23869;18758,52
53838;2025-08-10;74;23147;94560,41
53839;2025-08-10;68;23245;35088,99
53840;2025-08-10;26;23389;35030,1
53841;2025-08-10;68;23560;63052,0
53842;2025-08-10;70;23595;22890,72
53843;2025-08-10;16;23633;324100,44
53844;2025-08-10;38;23656;364038,15
53845;2025-08-10;50;23657;99566,25
53846;2025-08-10;46;23680;238309,68
53847;2025-08-10;6;23694;486665,85
53848;2025-08-10;19;23718;51791,9
53849;2025-08-10;1;23724;39186,42
53850;2025-08-10;75;23840;113391,79
53851;2025-08-11;60;22598;123343,93
53852;2025-08-11;53;22660;36260,32
53853;2025-08-11;18;23208;145528,59
53854;2025-08-11;11;23216;27837,18
53855;2025-08-11;20;23413;196143,93
53856;2025-08-11;30;23607;68710,33
53857;2025-08-11;30;23626;45798,33
53858;2025-08-11;80;23661;272010,3
53859;2025-08-11;38;23685;189217,79
53860;2025-08-11;57;23687;335834,72
53861;2025-08-11;17;23703;380078,53
53862;2025-08-11;9;23714;26997,75
53863;2025-08-11;1;23716;30055,57
53864;2025-08-11;21;23725;84702,04
53865;2025-08-11;76;23729;29912,77
53866;2025-08-11;33;23750;14700,55
53867;2025-08-11;27;23849;27360,96
53868;2025-08-11;75;23892;91189,88
53869;2025-08-12;15;23392;106497,37
53870;2025-08-12;24;23494;43858,56
53871;2025-08-12;30;23647;90659,54
53872;2025-08-12;14;23715;50972,14
53873;2025-08-12;57;23744;317768,44
53874;2025-08-12;32;23788;172933,21
53875;2025-08-12;41;23812;12167,94
53876;2025-08-13;62;23261;36496,08
53877;2025-08-13;62;23380;47318,6
53878;2025-08-13;48;23417;79697,77
53879;2025-08-13;43;23441;22003,74
53880;2025-08-13;68;23481;19008,52
53881;2025-08-13;1;23653;52572,16
53882;2025-08-13;35;23710;425351,66
53883;2025-08-13;22;23754;43105,67
53884;2025-08-13;17;23755;73567,84
53885;2025-08-13;42;23908;52275,44
53886;2025-08-13;32;23922;142478,94
53887;2025-08-14;26;22979;85823,92
53888;2025-08-14;36;23390;86858,72
53889;2025-08-14;34;23464;92139,85
53890;2025-08-14;8;23576;104298,39
53891;2025-08-14;57;23612;34908,64
53892;2025-08-14;51;23638;4867,95
53893;2025-08-14;58;23723;213733,79
53894;2025-08-14;66;23739;36617,56
53895;2025-08-15;34;23177;115811,35
53896;2025-08-15;9;23672;43894,21
53897;2025-08-15;66;23743;10758,75
53898;2025-08-15;73;23775;349865,7
53899;2025-08-15;65;23822;79986,73
53900;2025-08-15;32;23830;135915,38
53901;2025-08-15;27;23883;2488,62
53902;2025-08-16;55;22803;1794,08
53903;2025-08-16;34;23569;79522,53
53904;2025-08-16;29;23686;36925,74
53905;2025-08-16;56;23780;54606,32
53906;2025-08-16;5;24021;47321,24
53907;2025-08-17;26;23183;27733,55
53908;2025-08-17;24;23395;24553,47
53909;2025-08-17;59;23416;71724,72
53910;2025-08-17;20;23484;196649,01
53911;2025-08-17;66;23487;23033,86
53912;2025-08-17;68;23519;78407,0
53913;2025-08-17;36;23644;120762,9
53914;2025-08-17;30;23645;19293,29
53915;2025-08-17;30;23649;131934,76
53916;2025-08-17;64;23658;80628,94
53917;2025-08-17;3;23736;79898,46
53918;2025-08-17;56;23772;7043,69
53919;2025-08-17;17;23773;334160,24
53920;2025-08-17;80;23782;321365,86
53921;2025-08-17;5;24068;38991,84
53922;2025-08-17;14;24089;70755,27
53923;2025-08-18;19;23511;18157,68
53924;2025-08-18;24;23588;85942,47
53925;2025-08-18;16;23622;407030,57
53926;2025-08-18;12;23740;63394,74
53927;2025-08-18;56;23778;69820,96
53928;2025-08-18;1;23779;4061,46
53929;2025-08-18;42;23915;28922,43
53930;2025-08-18;27;23932;58809,11
53931;2025-08-19;59;23478;33416,8
53932;2025-08-19;11;23510;42169,46
53933;2025-08-19;65;23602;22757,03
53934;2025-08-19;35;23629;147937,08
53935;2025-08-19;47;24041;168995,82
53936;2025-08-19;28;24046;72082,93
53937;2025-08-19;47;24047;12774,88
53938;2025-08-20;45;22914;149667,98
53939;2025-08-20;18;23349;118151,29
53940;2025-08-20;62;23521;86029,01
53941;2025-08-20;52;23660;92672,72
53942;2025-08-20;68;23676;13434,32
53943;2025-08-20;68;23693;115921,93
53944;2025-08-20;64;23748;61267,46
53945;2025-08-20;73;23784;577179,78
53946;2025-08-20;50;23787;26192,48
53947;2025-08-20;49;23801;22753,45
53948;2025-08-20;49;23809;47024,5
53949;2025-08-20;50;23816;47192,1
53950;2025-08-20;12;23819;29069,65
53951;2025-08-20;76;23823;19016,01
53952;2025-08-20;80;23833;625807,17
53953;2025-08-21;39;23458;66221,68
53954;2025-08-21;56;23756;52128,85
53955;2025-08-21;32;23769;56863,12
53956;2025-08-21;63;23796;32650,54
53957;2025-08-21;72;23800;72848,95
53958;2025-08-21;21;23806;72245,41
53959;2025-08-21;75;23927;121304,09
53960;2025-08-21;42;23951;51985,57
53961;2025-08-22;67;23411;128734,48
53962;2025-08-22;48;23480;4259,87
53963;2025-08-22;62;23482;5174,36
53964;2025-08-22;59;23496;73079,94
53965;2025-08-22;52;23571;125965,49
53966;2025-08-22;44;23603;628541,52
53967;2025-08-22;8;23643;219366,67
53968;2025-08-22;49;23682;8743,83
53969;2025-08-22;52;23746;110845,34
53970;2025-08-22;80;23768;362667,96
53971;2025-08-22;34;23776;29738,26
53972;2025-08-22;17;23821;304994,65
53973;2025-08-22;56;23835;78115,74
53974;2025-08-22;66;23846;134690,05
53975;2025-08-22;75;23955;83607,36
53976;2025-08-22;71;24143;24386,28
53977;2025-08-23;60;22892;55129,02
53978;2025-08-23;64;23345;39552,19
53979;2025-08-23;39;23525;54606,5
53980;2025-08-23;15;23536;33276,46
53981;2025-08-23;1;23599;12796,65
53982;2025-08-23;44;23623;656411,07
53983;2025-08-23;79;23789;8440,2
53984;2025-08-23;63;23793;47124,39
53985;2025-08-23;31;23842;291692,77
53986;2025-08-23;78;23986;11805,2
53987;2025-08-23;14;24091;82451,83
53988;2025-08-23;5;24092;48981,09
53989;2025-08-23;71;24127;5169,78
53990;2025-08-24;62;23502;56287,75
53991;2025-08-24;39;23573;18505,05
53992;2025-08-24;52;23604;137756,19
53993;2025-08-24;11;23639;14038,63
53994;2025-08-24;7;23690;543226,63
53995;2025-08-24;7;23732;430034,35
53996;2025-08-24;68;23734;107143,06
53997;2025-08-24;38;23805;57205,79
53998;2025-08-24;70;23929;79653,93
53999;2025-08-24;14;24089;35953,58
54000;2025-08-24;71;24106;65239,17
54001;2025-08-24;14;24134;70216,91
54002;2025-08-24;5;24166;134395,09
54003;2025-08-25;48;23554;12882,76
54004;2025-08-25;30;23597;16530,2
54005;2025-08-25;76;23600;35285,31
54006;2025-08-25;44;23753;469676,22
54007;2025-08-25;38;23862;78568,18
54008;2025-08-25;75;23971;114143,23
54009;2025-08-25;5;24068;34725,07
54010;2025-08-25;69;24095;29813,2
54011;2025-08-26;62;23523;72811,22
54012;2025-08-26;68;23664;87470,8
54013;2025-08-26;58;23825;145592,72
54014;2025-08-26;31;23829;371455,71
54015;2025-08-26;6;23860;154100,35
54016;2025-08-26;6;23871;335298,75
54017;2025-08-27;26;23212;64401,74
54018;2025-08-27;26;23278;80303,3
54019;2025-08-27;18;23319;151925,55
54020;2025-08-27;8;23655;185840,61
54021;2025-08-27;22;23815;27740,78
54022;2025-08-27;50;23817;92328,02
54023;2025-08-27;22;23879;76593,98
54024;2025-08-27;37;23881;75158,06
54025;2025-08-27;69;23992;73332,77
54026;2025-08-27;42;24001;15163,03
54027;2025-08-27;42;24032;78283,38
54028;2025-08-27;75;24038;102268,97
54029;2025-08-27;5;24139;61923,17
54030;2025-08-28;26;23337;12785,94
54031;2025-08-28;4;23642;26725,35
54032;2025-08-28;3;23712;20055,4
54033;2025-08-28;67;23774;352709,6
54034;2025-08-28;76;23868;25615,82
54035;2025-08-28;50;23876;6603,79
54036;2025-08-28;57;23898;255920,11
54037;2025-08-28;10;23904;99922,95
54038;2025-08-28;23;23911;182543,31
54039;2025-08-28;3;23918;29056,43
54040;2025-08-29;55;22843;18981,63
54041;2025-08-29;53;22940;65051,76
54042;2025-08-29;15;23551;109039,95
54043;2025-08-29;39;23563;75708,09
54044;2025-08-29;48;23610;9143,67
54045;2025-08-29;40;23650;463554,03
54046;2025-08-29;44;23731;257056,74
54047;2025-08-29;73;23775;408810,89
54048;2025-08-29;56;23778;60038,82
54049;2025-08-29;68;23786;154698,63
54050;2025-08-29;70;23820;38502,59
54051;2025-08-29;22;23836;13951,95
54052;2025-08-29;46;23853;354437,35
54053;2025-08-29;31;23854;412463,33
54054;2025-08-29;21;23875;64721,93
54055;2025-08-29;56;23880;38619,81
54056;2025-08-29;71;24157;52030,92
54057;2025-08-29;28;24178;64888,02
54058;2025-08-30;53;22895;12806,89
54059;2025-08-30;45;22914;78905,77
54060;2025-08-30;29;23666;27630,84
54061;2025-08-30;16;23671;924480,31
54062;2025-08-30;34;23766;15194,8
54063;2025-08-30;34;23776;19318,71
54064;2025-08-30;7;23839;707462,39
54065;2025-08-30;9;23855;62295,65
54066;2025-08-30;37;23957;42100,52
54067;2025-08-30;42;24056;115956,31
54068;2025-08-30;33;24153;118588,38
54069;2025-08-30;71;24160;22444,85
54070;2025-08-31;60;22878;128174,24
54071;2025-08-31;44;23479;138179,17
54072;2025-08-31;18;23498;145916,98
54073;2025-08-31;24;23668;84372,83
54074;2025-08-31;44;23673;457229,6
54075;2025-08-31;34;23738;51716,54
54076;2025-08-31;64;23783;73046,6
54077;2025-08-31;76;23917;69519,12
54078;2025-08-31;27;24066;16054,8
54079;2025-08-31;47;24185;91564,64
54080;2025-09-01;54;23009;28121,34
54081;2025-09-01;54;23333;16363,24
54082;2025-09-01;36;23430;158719,83
54083;2025-09-01;48;23581;36666,82
54084;2025-09-01;20;23627;182965,45
54085;2025-09-01;46;23631;139388,86
54086;2025-09-01;49;23801;12899,03
54087;2025-09-01;29;23818;68122,58
54088;2025-09-01;46;23861;230362,17
54089;2025-09-01;65;23865;73680,78
54090;2025-09-01;37;23934;42570,67
54091;2025-09-01;28;24187;20560,65
54092;2025-09-02;11;23383;11106,31
54093;2025-09-02;18;23453;138286,38
54094;2025-09-02;30;23597;8387,52
54095;2025-09-02;74;23667;297164,28
54096;2025-09-02;44;23781;305403,63
54097;2025-09-02;44;23874;457612,75
54098;2025-09-02;70;23895;51215,02
54099;2025-09-02;23;23925;603151,17
54100;2025-09-02;19;23944;67393,77
54101;2025-09-02;73;23950;381067,25
54102;2025-09-02;76;23952;72744,4
54103;2025-09-02;31;23953;519192,48
54104;2025-09-02;21;23954;97047,96
54105;2025-09-02;66;23959;50574,66
54106;2025-09-02;47;24047;18663,06
54107;2025-09-02;75;24049;78846,02
54108;2025-09-03;60;23037;240819,03
54109;2025-09-03;20;23677;83811,66
54110;2025-09-03;30;23709;38143,84
54111;2025-09-03;56;23891;49652,25
54112;2025-09-03;38;23896;77595,61
54113;2025-09-03;23;23903;493527,12
54114;2025-09-03;73;23933;547856,67
54115;2025-09-03;2;23941;281787,19
54116;2025-09-03;65;23948;164679,43
54117;2025-09-03;70;23973;92340,22
54118;2025-09-03;5;24195;41646,06
54119;2025-09-03;28;24239;118116,19
54120;2025-09-04;16;23856;412629,65
54121;2025-09-04;72;23901;85710,54
54122;2025-09-04;12;23938;66828,15
54123;2025-09-04;72;23943;47158,29
54124;2025-09-04;31;23962;528749,21
54125;2025-09-04;50;23988;83910,25
54126;2025-09-04;32;24071;10014,88
54127;2025-09-04;14;24209;111477,89
54128;2025-09-04;14;24240;108790,83
54129;2025-09-05;55;23228;37235,37
54130;2025-09-05;11;23420;21879,3
54131;2025-09-05;44;23537;323950,11
54132;2025-09-05;39;23563;61419,55
54133;2025-09-05;35;23722;76846,17
54134;2025-09-05;40;23735;522679,91
54135;2025-09-05;4;23785;103637,33
54136;2025-09-05;40;23813;650841,18
54137;2025-09-05;37;23884;83290,18
54138;2025-09-05;8;23888;109412,43
54139;2025-09-05;22;23920;68544,42
54140;2025-09-05;12;23945;22066,88
54141;2025-09-05;22;23974;57193,78
54142;2025-09-05;32;24079;36950,65
54143;2025-09-05;71;24262;6335,03
54144;2025-09-06;45;23701;105951,89
54145;2025-09-06;32;23830;126840,64
54146;2025-09-06;37;23873;24851,59
54147;2025-09-06;46;23928;144896,27
54148;2025-09-06;35;23960;279245,16
54149;2025-09-06;19;23970;47952,32
54150;2025-09-06;34;23976;70540,48
54151;2025-09-06;37;24020;55652,48
54152;2025-09-06;5;24279;64371,57
54153;2025-09-07;16;23889;535166,4
54154;2025-09-07;63;23939;58705,35
54155;2025-09-07;63;23979;6423,21
54156;2025-09-07;43;23982;24738,31
54157;2025-09-07;72;23994;75454,25
54158;2025-09-07;31;24000;381446,1
54159;2025-09-07;42;24105;10645,92
54160;2025-09-08;30;23645;14926,74
54161;2025-09-08;59;23678;28076,0
54162;2025-09-08;44;23811;430352,89
54163;2025-09-08;30;23894;36840,64
54164;2025-09-08;21;23936;69263,02
54165;2025-09-08;12;23947;10706,66
54166;2025-09-08;37;23997;19853,48
54167;2025-09-08;71;24292;37510,17
54168;2025-09-09;62;23674;39691,28
54169;2025-09-09;36;23688;189432,27
54170;2025-09-09;17;23755;88664,33
54171;2025-09-09;4;23808;59848,61
54172;2025-09-09;61;23844;30426,04
54173;2025-09-09;19;23980;53740,44
54174;2025-09-09;6;23995;395940,31
54175;2025-09-09;66;23996;57757,74
54176;2025-09-09;42;24125;40220,67
54177;2025-09-09;75;24132;129192,59
54178;2025-09-09;33;24260;48574,4
54179;2025-09-09;33;24319;61413,41
54180;2025-09-10;11;23443;22042,96
54181;2025-09-10;18;23524;24065,28
54182;2025-09-10;62;23696;144963,88
54183;2025-09-10;62;23717;34547,22
54184;2025-09-10;68;23859;86887,3
54185;2025-09-10;70;23912;73641,25
54186;2025-09-10;40;23921;652471,16
54187;2025-09-10;30;23926;66519,31
54188;2025-09-10;76;23965;25814,74
54189;2025-09-10;31;23966;352045,73
54190;2025-09-10;9;23985;79490,73
54191;2025-09-10;50;24007;21178,37
54192;2025-09-10;58;24011;246945,28
54193;2025-09-10;12;24037;21612,35
54194;2025-09-11;26;23448;13439,85
54195;2025-09-11;30;23795;19052,77
54196;2025-09-11;7;23807;505659,23
54197;2025-09-11;70;23820;29733,31
54198;2025-09-11;52;23907;114502,6
54199;2025-09-11;24;23913;41484,46
54200;2025-09-11;63;23968;19327,56
54201;2025-09-11;49;23989;35461,37
54202;2025-09-11;25;24002;32353,5
54203;2025-09-11;73;24040;501768,89
54204;2025-09-11;57;24045;378034,61
54205;2025-09-11;65;24117;70346,87
54206;2025-09-11;42;24135;45550,6
54207;2025-09-11;42;24171;152251,3
54208;2025-09-11;32;24181;158309,23
54209;2025-09-12;54;23618;25819,05
54210;2025-09-12;44;23792;522266,7
54211;2025-09-12;65;23958;53932,16
54212;2025-09-12;25;24027;6029,34
54213;2025-09-12;46;24029;142819,72
54214;2025-09-12;70;24036;69739,03
54215;2025-09-12;41;24203;25468,02
54216;2025-09-12;14;24329;70530,0
54217;2025-09-13;60;22877;47466,09
54218;2025-09-13;55;23251;50676,62
54219;2025-09-13;11;23259;48628,41
54220;2025-09-13;34;23491;193196,73
54221;2025-09-13;54;23624;37399,3
54222;2025-09-13;7;23798;419382,39
54223;2025-09-13;29;23843;28103,6
54224;2025-09-13;19;23993;76060,89
54225;2025-09-13;43;24019;7111,06
54226;2025-09-13;72;24025;28873,92
54227;2025-09-13;72;24035;32742,26
54228;2025-09-13;42;24207;46423,14
54229;2025-09-13;14;24351;13320,51
54230;2025-09-14;54;23342;52151,63
54231;2025-09-14;46;23928;62739,88
54232;2025-09-14;5;24021;44120,45
54233;2025-09-14;17;24026;523824,69
54234;2025-09-14;17;24043;188423,22
54235;2025-09-14;37;24084;94969,61
54236;2025-09-14;77;24146;30159,91
54237;2025-09-14;42;24177;98292,12
54238;2025-09-14;28;24345;105258,82
54239;2025-09-15;39;23737;6010,14
54240;2025-09-15;36;23759;167748,0
54241;2025-09-15;62;23764;67394,72
54242;2025-09-15;34;23766;20803,11
54243;2025-09-15;75;23955;52337,48
54244;2025-09-15;37;23997;16359,43
54245;2025-09-15;21;24039;20335,36
54246;2025-09-15;70;24059;44540,38
54247;2025-09-15;10;24074;78957,75
54248;2025-09-15;71;24320;12381,96
54249;2025-09-16;60;23234;111756,17
54250;2025-09-16;11;23290;31330,76
54251;2025-09-16;20;23742;100897,15
54252;2025-09-16;68;24004;24391,31
54253;2025-09-16;76;24075;98614,06
