FacturaID;Fecha;ClienteID;ProductoID;Cantidad;PrecioUnitario;CostoUnitario
24845;2025-10-28;8;140;10;3862,67;2727,58
24845;2025-10-28;8;120;8;2246,42;1622,79
24845;2025-10-28;8;101;14;2055,37;1576,13
24845;2025-10-28;8;133;10;2030,03;1351,11
24845;2025-10-28;8;107;9;2193,84;1755,9
24845;2025-10-28;8;126;12;2200,07;1500,83
24845;2025-10-28;8;132;13;4139,47;3254,88
24846;2025-10-28;7;127;31;1621,38;1197,4
24846;2025-10-28;7;135;26;3070,96;2386,99
24846;2025-10-28;7;109;33;992,26;740,28
24846;2025-10-28;7;137;28;2187,32;1470,9
24846;2025-10-28;7;134;29;1891,58;1364,76
24846;2025-10-28;7;142;25;2770,18;1982,11
24846;2025-10-28;7;104;26;1308,86;872,05
24846;2025-10-28;7;104;34;1294,54;875,03
24846;2025-10-28;7;134;29;1924,36;1395,15
24846;2025-10-28;7;110;31;2707,79;2082,64
24847;2025-10-28;65;104;9;1312,59;881,05
24847;2025-10-28;65;107;3;2187,25;1719,97
24848;2025-10-28;19;103;3;1076,12;678,42
24849;2025-10-28;26;127;9;1629,53;1177,35
24849;2025-10-28;26;129;3;2974,04;1984,18
24849;2025-10-28;26;137;6;2184,42;1449,55
24849;2025-10-28;26;102;6;1934,59;1269,93
24849;2025-10-28;26;123;5;1717,54;1145,09
24849;2025-10-28;26;118;4;986,71;655,73
24850;2025-10-28;10;113;2;1232,21;851,05
24850;2025-10-28;10;103;5;1071,36;693,94
24850;2025-10-28;10;109;7;965,41;726,18
24850;2025-10-28;10;104;7;1346,28;866,29
24850;2025-10-28;10;121;14;2064,08;1514,76
24850;2025-10-28;10;141;7;2616,81;1832,67
24850;2025-10-28;10;127;3;1628,5;1205,12
24851;2025-10-28;45;136;7;1564,47;1097,21
24851;2025-10-28;45;114;9;1064,27;743,4
24851;2025-10-28;45;122;12;732,1;471,49
24851;2025-10-28;45;133;10;2022,36;1347,17
24851;2025-10-28;45;127;14;1628,36;1175,78
24852;2025-10-28;43;141;5;2656,49;1878,67
24852;2025-10-28;43;140;3;3770,88;2775,15
24852;2025-10-28;43;103;8;1072,38;697,79
24853;2025-10-28;73;115;32;1508,05;1088,0
24853;2025-10-28;73;144;33;1777,6;1115,17
24853;2025-10-28;73;129;36;2953,21;1972,59
24853;2025-10-28;73;132;28;4243,57;3255,57
24853;2025-10-28;73;109;25;981,72;725,78
24853;2025-10-28;73;110;30;2720,6;2126,33
24853;2025-10-28;73;117;31;7935,88;5736,08
24853;2025-10-28;73;143;23;2040,88;1337,17
24853;2025-10-28;73;102;23;1895,88;1252,7
24854;2025-10-28;34;145;8;2847,24;1806,73
24854;2025-10-28;34;132;8;4012,62;3186,94
24854;2025-10-28;34;105;3;2880,15;1991,58
24854;2025-10-28;34;127;8;1601,3;1205,33
24854;2025-10-28;34;102;2;1965,97;1271,43
24854;2025-10-28;34;138;6;9449,5;6471,78
24854;2025-10-28;34;121;9;2104,88;1501,47
24854;2025-10-28;34;101;4;1995,45;1572,45
24854;2025-10-28;34;127;7;1655,82;1187,91
24855;2025-10-28;55;133;1;2008,88;1350,23
24855;2025-10-28;55;144;6;1731,37;1075,64
24856;2025-10-28;63;104;4;1349,37;875,76
24856;2025-10-28;63;142;3;2677,46;1985,96
24856;2025-10-28;63;109;2;968,2;719,15
24856;2025-10-28;63;101;2;2003,91;1558,6
24856;2025-10-28;63;139;6;1386,22;859,24
24856;2025-10-28;63;102;10;1945,39;1288,5
24857;2025-10-29;64;145;6;2781,96;1794,76
24857;2025-10-29;64;110;7;2847,94;2062,94
24857;2025-10-29;64;145;4;2778,98;1785,72
24857;2025-10-29;64;123;5;1698,31;1141,15
24858;2025-10-29;79;138;2;9494,24;6623,53
24859;2025-10-29;65;120;7;2265,63;1597,11
24859;2025-10-29;65;146;11;2164,68;1514,65
24859;2025-10-29;65;111;6;4136,31;3104,36
24859;2025-10-29;65;112;5;1912,52;1322,05
24860;2025-10-29;70;147;2;1872,34;1200,52
24860;2025-10-29;70;142;5;2791,08;1957,88
24860;2025-10-29;70;129;4;2932,74;2006,65
24860;2025-10-29;70;128;5;1241,63;831,12
24860;2025-10-29;70;136;2;1616,38;1109,86
24861;2025-10-29;66;111;7;4158,25;3138,03
24861;2025-10-29;66;120;3;2329,0;1618,29
24861;2025-10-29;66;121;1;2084,49;1504,16
24861;2025-10-29;66;137;6;2173,02;1471,38
24861;2025-10-29;66;146;11;2124,17;1564,66
24861;2025-10-29;66;144;6;1722,48;1113,08
24861;2025-10-29;66;135;4;3123,76;2448,73
24862;2025-10-29;34;142;2;2689,26;1947,86
24862;2025-10-29;34;125;8;3511,84;2611,88
24862;2025-10-29;34;102;3;1872,93;1280,17
24863;2025-10-29;71;110;1;2706,32;2137,73
24863;2025-10-29;71;145;1;2691,91;1767,81
24863;2025-10-29;71;116;2;5873,0;4355,65
24863;2025-10-29;71;146;2;2139,12;1519,37
24863;2025-10-29;71;103;8;1084,01;686,64
24863;2025-10-29;71;137;6;2223,04;1422,97
24863;2025-10-29;71;101;1;2044,53;1583,4
24864;2025-10-29;75;136;12;1603,78;1088,46
24865;2025-10-29;80;134;17;1903,77;1379,43
24865;2025-10-29;80;140;15;3724,72;2767,09
24865;2025-10-29;80;107;21;2274,11;1733,71
24865;2025-10-29;80;134;20;1981,84;1357,98
24865;2025-10-29;80;111;20;4066,02;3195,67
24865;2025-10-29;80;108;25;2478,07;1629,59
24865;2025-10-29;80;144;20;1729,84;1105,76
24866;2025-10-30;18;146;12;2132,01;1524,23
24866;2025-10-30;18;138;9;9476,91;6558,79
24866;2025-10-30;18;114;15;1030,51;740,72
24867;2025-10-30;44;120;25;2331,05;1600,74
24867;2025-10-30;44;121;27;2102,48;1507,12
24867;2025-10-30;44;135;35;3165,44;2439,34
24867;2025-10-30;44;106;25;2634,13;1956,45
24867;2025-10-30;44;133;25;2011,85;1335,43
24867;2025-10-30;44;101;32;2058,09;1604,89
24867;2025-10-30;44;120;32;2297,54;1624,27
24867;2025-10-30;44;102;27;1894,84;1275,61
24868;2025-10-30;54;132;3;4074,1;3185,32
24868;2025-10-30;54;123;4;1751,81;1166,03
24868;2025-10-30;54;116;3;5980,53;4351,25
24868;2025-10-30;54;113;5;1247,74;844,47
24868;2025-10-30;54;141;9;2559,13;1889,0
24869;2025-10-30;40;144;32;1773,64;1077,48
24869;2025-10-30;40;107;30;2300,4;1703,78
24869;2025-10-30;40;112;28;1872,12;1287,7
24869;2025-10-30;40;136;28;1564,21;1092,37
24869;2025-10-30;40;124;23;937,26;724,06
24869;2025-10-30;40;130;27;1859,85;1420,53
24869;2025-10-30;40;144;28;1701,3;1074,14
24869;2025-10-30;40;142;29;2711,58;1966,97
24869;2025-10-30;40;113;33;1266,66;843,0
24870;2025-10-30;42;123;9;1773,16;1147,71
24870;2025-10-30;42;140;6;3820,41;2739,16
24870;2025-10-30;42;108;6;2518,33;1663,21
24870;2025-10-30;42;143;4;2008,33;1329,48
24871;2025-10-30;77;101;1;2046,83;1550,51
24871;2025-10-30;77;112;2;1857,48;1295,93
24871;2025-10-30;77;112;2;1895,41;1292,26
24872;2025-10-30;74;109;13;991,48;739,33
24872;2025-10-30;74;103;19;1082,74;678,46
24872;2025-10-30;74;138;18;9450,41;6506,75
24872;2025-10-30;74;104;19;1316,92;864,13
24872;2025-10-30;74;105;18;3015,88;2036,05
24873;2025-10-30;63;145;1;2801,21;1765,61
24873;2025-10-30;63;117;3;7872,04;5580,86
24873;2025-10-30;63;105;5;2872,53;1969,08
24873;2025-10-30;63;137;4;2272,84;1428,19
24873;2025-10-30;63;123;2;1732,88;1171,54
24873;2025-10-30;63;113;1;1251,25;848,33
24873;2025-10-30;63;127;8;1648,21;1221,41
24873;2025-10-30;63;129;1;3021,63;1967,84
24873;2025-10-30;63;104;1;1350,37;877,71
24874;2025-10-30;37;140;11;3812,17;2736,76
24874;2025-10-30;37;129;4;3009,2;1991,31
24874;2025-10-30;37;145;9;2706,33;1775,3
24874;2025-10-30;37;106;6;2607,38;1942,19
24874;2025-10-30;37;145;4;2748,24;1823,84
24874;2025-10-30;37;120;3;2240,24;1590,75
24875;2025-10-30;55;104;1;1334,27;881,02
24875;2025-10-30;55;131;4;2412,16;1490,46
24875;2025-10-30;55;143;1;2038,43;1300,68
24875;2025-10-30;55;134;5;1959,66;1357,28
24876;2025-10-30;19;132;9;4219,69;3260,43
24876;2025-10-30;19;139;8;1388,03;870,43
24876;2025-10-30;19;145;3;2737,04;1784,25
24876;2025-10-30;19;143;10;2080,79;1324,63
24876;2025-10-30;19;147;7;1939,87;1195,33
24876;2025-10-30;19;141;3;2585,8;1846,32
24877;2025-10-31;35;144;14;1722,71;1116,74
24877;2025-10-31;35;137;22;2169,77;1467,56
24877;2025-10-31;35;110;25;2783,33;2145,65
24877;2025-10-31;35;133;20;2043,95;1355,24
24877;2025-10-31;35;146;18;2162,34;1548,47
24877;2025-10-31;35;138;19;9364,36;6608,51
24877;2025-10-31;35;117;26;7927,79;5569,38
24878;2025-10-31;62;129;6;3010,11;2029,29
24878;2025-10-31;62;137;2;2257,43;1474,79
24878;2025-10-31;62;147;9;1853,34;1181,66
24879;2025-10-31;55;110;1;2689,71;2079,88
24879;2025-10-31;55;104;1;1307,44;893,43
24879;2025-10-31;55;106;2;2632,88;1936,47
24879;2025-10-31;55;123;1;1779,39;1169,25
24879;2025-10-31;55;133;3;2062,77;1379,09
24879;2025-10-31;55;144;3;1786,17;1103,69
24879;2025-10-31;55;134;1;1978,78;1401,22
24880;2025-10-31;52;140;9;3791,26;2722,45
24880;2025-10-31;52;108;12;2515,55;1639,71
24880;2025-10-31;52;117;9;7962,15;5740,67
24880;2025-10-31;52;108;13;2488,56;1649,35
24880;2025-10-31;52;113;6;1224,3;845,41
24880;2025-10-31;52;120;14;2308,74;1598,82
24881;2025-10-31;62;133;7;2062,18;1372,54
24881;2025-10-31;62;137;7;2170,13;1427,94
24881;2025-10-31;62;120;6;2305,97;1632,64
24881;2025-10-31;62;121;1;2080,43;1514,85
24881;2025-10-31;62;109;5;940,14;713,18
24881;2025-10-31;62;116;11;5732,81;4232,36
24882;2025-10-31;73;106;33;2579,12;1960,38
24882;2025-10-31;73;122;33;735,75;469,48
24882;2025-10-31;73;129;30;3004,97;2020,71
24882;2025-10-31;73;103;30;1063,79;680,94
24882;2025-10-31;73;140;23;3681,36;2762,77
24882;2025-10-31;73;101;25;2051,48;1607,01
24883;2025-10-31;71;113;3;1241,23;833,98
24883;2025-10-31;71;120;1;2275,36;1612,7
24883;2025-10-31;71;122;7;742,79;469,41
24883;2025-10-31;71;133;8;1983,08;1352,89
24883;2025-10-31;71;146;1;2126,58;1518,85
24883;2025-10-31;71;138;1;9843,34;6520,05
24884;2025-10-31;14;115;1;1521,32;1091,58
24884;2025-10-31;14;145;7;2779,48;1800,42
24884;2025-10-31;14;126;5;2148,81;1477,4
24884;2025-10-31;14;139;11;1378,81;862,2
24884;2025-10-31;14;116;4;5990,49;4356,02
24884;2025-10-31;14;144;4;1703,39;1081,02
24885;2025-10-31;74;127;22;1615,73;1179,62
24885;2025-10-31;74;142;20;2734,35;1986,81
24885;2025-10-31;74;104;18;1368,17;883,31
24885;2025-10-31;74;132;19;4169,56;3257,28
24885;2025-10-31;74;107;16;2174,07;1714,85
24885;2025-10-31;74;128;17;1269,07;821,14
24885;2025-10-31;74;123;20;1787,09;1154,89
24885;2025-10-31;74;144;22;1765,41;1111,72
24885;2025-10-31;74;139;22;1383,57;870,35
24885;2025-10-31;74;132;15;4139,44;3156,31
24885;2025-10-31;74;116;21;5957,92;4291,88
24886;2025-10-31;63;109;7;984,62;718,11
24886;2025-10-31;63;105;4;2871,19;2045,23
24886;2025-10-31;63;147;1;1898,52;1185,69
24886;2025-10-31;63;141;6;2566,45;1840,71
24887;2025-10-31;42;108;7;2410,98;1659,57
24887;2025-10-31;42;116;5;5834,38;4277,0
24887;2025-10-31;42;102;1;1887,52;1256,11
24887;2025-10-31;42;137;5;2161,67;1430,45
24887;2025-10-31;42;125;3;3489,27;2576,35
24887;2025-10-31;42;132;9;4030,42;3185,32
24887;2025-10-31;42;140;5;3790,13;2716,15
24888;2025-10-31;1;139;2;1366,33;849,73
24888;2025-10-31;1;136;4;1588,27;1075,09
24888;2025-10-31;1;139;8;1377,25;843,09
24889;2025-10-31;13;110;2;2713,5;2100,59
24889;2025-10-31;13;134;7;1963,4;1407,12
24889;2025-10-31;13;137;4;2149,82;1442,35
24889;2025-10-31;13;133;5;1978,07;1367,87
24890;2025-10-31;69;129;8;2870,19;2012,32
24890;2025-10-31;69;107;9;2235,89;1740,69
24890;2025-10-31;69;103;5;1120,01;684,87
24890;2025-10-31;69;121;9;2112,62;1493,66
24890;2025-10-31;69;119;10;3384,18;2510,28
24890;2025-10-31;69;107;3;2280,12;1701,67
24890;2025-10-31;69;116;5;5994,32;4301,53
24890;2025-10-31;69;121;10;2096,12;1493,71
24890;2025-10-31;69;106;1;2636,97;1909,58
24891;2025-10-31;70;120;5;2308,43;1615,77
24891;2025-10-31;70;129;8;3013,14;2009,9
24891;2025-10-31;70;129;5;2989,83;1967,0
24892;2025-10-31;57;117;19;7812,25;5540,33
24892;2025-10-31;57;135;18;3187,77;2458,23
24892;2025-10-31;57;144;28;1784,33;1078,98
24892;2025-10-31;57;110;16;2829,19;2111,98
24892;2025-10-31;57;121;22;2113,57;1473,3
24892;2025-10-31;57;132;15;4220,22;3211,8
24892;2025-10-31;57;107;17;2208,28;1717,81
24892;2025-10-31;57;129;15;2863,45;2035,08
24893;2025-11-01;47;103;12;1140,1;697,41
24893;2025-11-01;47;139;18;1369,0;891,17
24893;2025-11-01;47;108;3;2558,53;1660,57
24893;2025-11-01;47;129;18;3057,29;2053,16
24893;2025-11-01;47;145;16;2911,19;1861,38
24893;2025-11-01;47;116;8;6177,55;4459,38
24893;2025-11-01;47;111;13;4072,05;3210,45
24893;2025-11-01;47;106;9;2670,48;1996,45
24894;2025-11-01;30;122;12;763,44;490,01
24894;2025-11-01;30;145;6;2805,74;1859,16
24894;2025-11-01;30;135;4;3183,16;2472,46
24894;2025-11-01;30;117;7;7875,03;5889,68
24894;2025-11-01;30;105;8;3035,53;2079,31
24895;2025-11-01;26;133;4;2108,73;1416,1
24895;2025-11-01;26;143;8;2131,84;1362,35
24895;2025-11-01;26;135;6;3326,29;2446,94
24895;2025-11-01;26;132;3;4262,99;3344,65
24895;2025-11-01;26;132;5;4350,03;3283,19
24896;2025-11-01;46;133;18;2081,15;1398,05
24896;2025-11-01;46;143;19;2046,96;1363,49
24896;2025-11-01;46;133;22;2111,46;1387,9
24896;2025-11-01;46;133;19;2131,28;1413,66
24896;2025-11-01;46;101;13;2118,19;1651,56
24896;2025-11-01;46;142;20;2733,33;2004,85
24896;2025-11-01;46;128;14;1244,24;827,84
24896;2025-11-01;46;111;19;4257,8;3250,81
24897;2025-11-01;62;119;6;3290,39;2582,32
24897;2025-11-01;62;116;5;5939,91;4332,34
24897;2025-11-01;62;111;8;4292,69;3235,13
24897;2025-11-01;62;141;8;2603,1;1941,25
24897;2025-11-01;62;146;7;2240,64;1595,96
24897;2025-11-01;62;129;9;2943,15;2059,03
24898;2025-11-01;73;129;23;2989,96;2096,27
24898;2025-11-01;73;136;30;1687,19;1106,93
24898;2025-11-01;73;104;31;1343,86;893,39
24898;2025-11-01;73;141;31;2692,41;1899,33
24898;2025-11-01;73;139;31;1442,53;870,3
24898;2025-11-01;73;107;29;2367,72;1808,32
24898;2025-11-01;73;130;32;1972,82;1503,49
24898;2025-11-01;73;133;21;2142,53;1419,35
24898;2025-11-01;73;145;28;2866,47;1846,9
24898;2025-11-01;73;131;30;2453,16;1539,97
24899;2025-11-01;67;104;22;1325,11;884,02
24899;2025-11-01;67;111;24;4080,84;3222,01
24899;2025-11-01;67;141;21;2716,26;1939,56
24899;2025-11-01;67;106;19;2629,05;1982,36
24899;2025-11-01;67;129;21;2938,61;2068,0
24900;2025-11-01;15;138;8;10129,7;6828,22
24900;2025-11-01;15;127;12;1676,68;1231,37
24901;2025-11-01;48;126;1;2305,55;1556,77
24901;2025-11-01;48;144;5;1754,21;1110,96
24902;2025-11-01;43;145;3;2892,37;1814,02
24902;2025-11-01;43;109;1;968,37;755,22
24902;2025-11-01;43;120;1;2430,81;1634,62
24902;2025-11-01;43;120;3;2422,82;1647,36
24903;2025-11-01;1;134;5;1979,45;1401,99
24903;2025-11-01;1;136;1;1671,78;1138,38
24903;2025-11-01;1;127;1;1615,98;1213,37
24903;2025-11-01;1;122;1;732,56;494,51
24904;2025-11-01;4;106;22;2663,58;2014,1
24904;2025-11-01;4;143;8;2119,04;1365,69
24904;2025-11-01;4;127;18;1662,06;1248,98
24904;2025-11-01;4;137;12;2213,85;1479,42
24904;2025-11-01;4;139;8;1443,42;892,8
24904;2025-11-01;4;130;12;1886,69;1476,34
24905;2025-11-01;39;127;7;1661,37;1217,4
24905;2025-11-01;39;113;5;1295,44;860,01
24905;2025-11-01;39;128;8;1308,46;846,91
24906;2025-11-01;26;128;5;1316,43;852,71
24906;2025-11-01;26;140;3;3800,71;2779,81
24906;2025-11-01;26;108;7;2487,04;1703,81
24907;2025-11-01;36;101;9;2084,86;1643,84
24907;2025-11-01;36;132;9;4339,26;3230,08
24907;2025-11-01;36;135;9;3320,31;2484,48
24907;2025-11-01;36;104;13;1363,52;885,99
24907;2025-11-01;36;117;14;8147,25;5897,74
24908;2025-11-01;36;143;8;2026,14;1324,91
24908;2025-11-01;36;134;7;1982,89;1433,83
24908;2025-11-01;36;105;7;2942,82;2039,0
24908;2025-11-01;36;108;8;2454,05;1660,56
24908;2025-11-01;36;133;8;2059,37;1380,1
24908;2025-11-01;36;141;13;2602,71;1951,77
24909;2025-11-03;72;101;12;2144,99;1630,93
24909;2025-11-03;72;109;6;1008,81;760,9
24909;2025-11-03;72;104;6;1369,95;917,95
24909;2025-11-03;72;122;9;769,7;495,0
24910;2025-11-03;28;137;11;2275,53;1465,23
24910;2025-11-03;28;110;14;2872,48;2195,02
24910;2025-11-03;28;140;5;3766,44;2804,96
24910;2025-11-03;28;132;8;4292,53;3296,34
24911;2025-11-03;52;142;14;2833,82;1995,86
24911;2025-11-03;52;138;7;9975,84;6859,21
24911;2025-11-03;52;129;16;3067,71;2062,14
24911;2025-11-03;52;129;10;3031,02;2055,33
24911;2025-11-03;52;110;13;2884,83;2203,32
24911;2025-11-03;52;144;10;1826,83;1116,68
24911;2025-11-03;52;130;7;1996,35;1504,74
24912;2025-11-03;24;106;6;2591,67;2009,84
24912;2025-11-03;24;106;6;2706,7;2017,76
24912;2025-11-03;24;133;5;2072,24;1413,38
24912;2025-11-03;24;117;9;7830,27;5789,47
24913;2025-11-03;14;138;1;10025,28;6689,84
24913;2025-11-03;14;140;6;3871,77;2779,96
24914;2025-11-03;70;108;8;2528,54;1698,2
24914;2025-11-03;70;122;5;759,04;482,86
24914;2025-11-03;70;144;3;1829,56;1126,82
24914;2025-11-03;70;112;1;1896,54;1321,85
24914;2025-11-03;70;133;5;2131,03;1422,37
24915;2025-11-03;39;120;9;2354,38;1670,91
24915;2025-11-03;39;139;8;1443,49;864,25
24915;2025-11-03;39;137;7;2232,45;1497,65
24916;2025-11-03;47;110;9;2804,74;2147,76
24916;2025-11-03;47;145;7;2901,78;1857,18
24916;2025-11-03;47;139;7;1401,63;880,23
24916;2025-11-03;47;123;10;1776,35;1161,81
24916;2025-11-03;47;102;11;1965,35;1320,57
24916;2025-11-03;47;132;8;4134,53;3229,43
24916;2025-11-03;47;107;18;2276,56;1782,43
24916;2025-11-03;47;115;11;1599,04;1127,7
24917;2025-11-03;70;147;3;1922,12;1214,71
24917;2025-11-03;70;142;8;2854,75;1994,29
24917;2025-11-03;70;139;6;1372,04;884,07
24917;2025-11-03;70;131;4;2492,49;1545,92
24917;2025-11-03;70;133;4;2124,16;1379,69
24918;2025-11-03;11;135;9;3171,62;2505,57
24918;2025-11-03;11;120;1;2373,21;1637,78
24918;2025-11-03;11;125;1;3436,25;2652,86
24919;2025-11-03;57;120;25;2421,0;1639,87
24919;2025-11-03;57;145;18;2916,31;1851,27
24919;2025-11-03;57;120;21;2412,25;1674,91
24919;2025-11-03;57;120;24;2307,97;1640,58
24919;2025-11-03;57;122;20;760,7;495,61
24919;2025-11-03;57;124;20;970,77;717,88
24919;2025-11-03;57;135;19;3193,1;2515,1
24919;2025-11-03;57;113;15;1263,62;871,08
24920;2025-11-04;59;135;2;3247,78;2462,34
24920;2025-11-04;59;104;1;1375,54;903,23
24920;2025-11-04;59;102;15;2000,71;1291,83
24921;2025-11-04;6;129;19;3052,81;2045,81
24921;2025-11-04;6;127;18;1688,39;1256,65
24921;2025-11-04;6;132;20;4137,33;3354,34
24921;2025-11-04;6;125;17;3564,85;2703,36
24921;2025-11-04;6;110;24;2771,96;2149,78
24921;2025-11-04;6;108;21;2579,57;1706,26
24921;2025-11-04;6;136;18;1657,47;1106,12
24922;2025-11-04;20;104;10;1365,68;889,54
24922;2025-11-04;20;142;8;2791,34;2003,15
24922;2025-11-04;20;113;9;1268,58;861,76
24922;2025-11-04;20;139;9;1417,62;886,55
24922;2025-11-04;20;108;9;2489,1;1715,09
24922;2025-11-04;20;116;10;6107,0;4321,81
24922;2025-11-04;20;129;5;2961,58;2087,08
24923;2025-11-04;23;122;32;731,64;494,95
24923;2025-11-04;23;106;30;2676,53;1958,83
24923;2025-11-04;23;116;26;5955,63;4367,28
24923;2025-11-04;23;140;20;3932,99;2775,62
24923;2025-11-04;23;109;26;1000,76;759,68
24923;2025-11-04;23;128;28;1291,53;850,56
24923;2025-11-04;23;146;29;2209,26;1606,68
24923;2025-11-04;23;102;28;1957,61;1308,67
24924;2025-11-04;55;144;1;1847,87;1123,66
24924;2025-11-04;55;121;1;2104,59;1538,53
24924;2025-11-04;55;107;1;2306,05;1789,11
24925;2025-11-04;1;132;4;4348,2;3249,38
24925;2025-11-04;1;144;1;1801,91;1142,58
24925;2025-11-04;1;124;1;985,21;741,24
24925;2025-11-04;1;120;1;2380,64;1630,09
24925;2025-11-04;1;138;1;9902,72;6836,23
24925;2025-11-04;1;133;2;2123,48;1398,56
24926;2025-11-04;57;123;21;1743,37;1175,22
24926;2025-11-04;57;144;20;1843,5;1103,48
24926;2025-11-04;57;147;21;1983,62;1195,67
24926;2025-11-04;57;103;19;1099,17;689,67
24926;2025-11-04;57;140;19;3977,76;2772,84
24926;2025-11-04;57;116;24;5879,8;4343,06
24927;2025-11-04;3;131;6;2474,76;1526,51
24927;2025-11-04;3;134;3;1995,83;1429,67
24927;2025-11-04;3;130;5;1935,04;1464,74
24927;2025-11-04;3;111;4;4072,81;3194,59
24927;2025-11-04;3;121;6;2116,71;1555,66
24927;2025-11-04;3;133;5;2034,18;1414,49
24927;2025-11-04;3;120;8;2404,64;1637,5
24927;2025-11-04;3;120;6;2323,46;1640,17
24927;2025-11-04;3;140;6;3909,41;2851,2
24927;2025-11-04;3;137;8;2204,45;1471,16
24927;2025-11-04;3;109;9;1002,54;742,64
24928;2025-11-04;42;121;5;2107,27;1523,9
24928;2025-11-04;42;135;4;3271,01;2462,78
24929;2025-11-04;54;139;5;1380,3;877,27
24929;2025-11-04;54;135;6;3211,76;2483,76
24930;2025-11-04;45;130;14;1901,09;1463,71
24930;2025-11-04;45;137;7;2259,66;1479,42
24930;2025-11-04;45;109;9;1019,7;748,87
24930;2025-11-04;45;146;10;2226,01;1597,48
24930;2025-11-04;45;107;12;2269,09;1811,1
24931;2025-11-04;77;112;3;1962,44;1353,5
24931;2025-11-04;77;111;1;4167,04;3297,21
24931;2025-11-04;77;110;7;2795,41;2135,49
24931;2025-11-04;77;101;1;2060,17;1605,45
24931;2025-11-04;77;115;2;1602,6;1133,17
24932;2025-11-04;47;126;11;2276,52;1527,22
24932;2025-11-04;47;103;8;1126,96;707,72
24932;2025-11-04;47;131;8;2413,69;1544,5
24932;2025-11-04;47;122;10;762,58;487,76
24932;2025-11-04;47;143;8;2109,38;1360,45
24932;2025-11-04;47;121;10;2152,48;1510,0
24933;2025-11-05;22;101;6;2044,28;1622,11
24933;2025-11-05;22;144;2;1770,92;1104,03
24933;2025-11-05;22;139;7;1447,14;860,43
24934;2025-11-05;74;113;21;1312,98;881,18
24934;2025-11-05;74;139;19;1420,62;873,07
24934;2025-11-05;74;133;22;2085,58;1383,58
24934;2025-11-05;74;129;27;3054,12;2091,17
24934;2025-11-05;74;114;22;1059,76;746,73
24934;2025-11-05;74;132;23;4177,77;3334,35
24934;2025-11-05;74;127;13;1608,35;1212,42
24934;2025-11-05;74;117;23;8041,03;5838,06
24935;2025-11-05;54;109;3;966,43;751,62
24935;2025-11-05;54;111;5;4160,15;3284,8
24935;2025-11-05;54;102;4;1999,17;1298,96
24935;2025-11-05;54;115;1;1613,35;1125,5
24935;2025-11-05;54;127;6;1696,15;1213,99
24935;2025-11-05;54;122;7;762,59;494,36
24935;2025-11-05;54;130;11;1985,71;1449,78
24936;2025-11-05;28;140;7;3935,05;2781,07
24936;2025-11-05;28;135;14;3242,27;2480,82
24936;2025-11-05;28;135;7;3183,04;2508,16
24936;2025-11-05;28;102;6;1949,44;1330,52
24936;2025-11-05;28;107;10;2319,64;1817,52
24936;2025-11-05;28;131;12;2394,59;1543,1
24936;2025-11-05;28;122;13;767,29;492,23
24937;2025-11-05;25;134;5;2038,85;1406,98
24937;2025-11-05;25;135;7;3243,44;2521,3
24937;2025-11-05;25;109;5;969,24;749,07
24937;2025-11-05;25;103;3;1089,3;694,39
24938;2025-11-05;74;138;23;9785,73;6788,29
24938;2025-11-05;74;107;19;2278,15;1811,55
24938;2025-11-05;74;128;27;1314,96;837,23
24938;2025-11-05;74;137;21;2261,58;1505,45
24938;2025-11-05;74;113;18;1295,58;878,07
24938;2025-11-05;74;128;19;1245,7;845,29
24938;2025-11-05;74;136;18;1686,23;1116,57
24939;2025-11-05;76;143;9;2058,07;1330,81
24939;2025-11-05;76;117;8;8051,45;5692,9
24939;2025-11-05;76;122;9;768,7;490,04
24939;2025-11-05;76;123;6;1747,72;1189,17
24940;2025-11-05;13;126;5;2204,52;1510,61
24940;2025-11-05;13;129;9;3019,11;2090,92
24941;2025-11-05;15;108;10;2520,16;1659,1
24941;2025-11-05;15;123;10;1750,72;1167,97
24941;2025-11-05;15;104;10;1387,43;919,13
24941;2025-11-05;15;132;5;4253,32;3355,92
24941;2025-11-05;15;107;11;2313,93;1804,76
24942;2025-11-05;38;108;12;2445,15;1680,37
24942;2025-11-05;38;101;9;2049,79;1647,17
24942;2025-11-05;38;104;11;1327,49;914,2
24942;2025-11-05;38;143;11;2067,33;1352,2
24942;2025-11-05;38;130;5;1972,37;1474,26
24942;2025-11-05;38;118;10;1027,32;658,51
24943;2025-11-05;29;135;1;3190,26;2479,05
24943;2025-11-05;29;139;4;1428,59;874,39
24943;2025-11-05;29;113;6;1283,03;859,33
24943;2025-11-05;29;112;2;1903,19;1324,22
24943;2025-11-05;29;107;8;2257,55;1761,15
24943;2025-11-05;29;115;1;1583,24;1120,56
24943;2025-11-05;29;122;8;767,66;487,61
24943;2025-11-05;29;134;9;1972,21;1447,11
24944;2025-11-05;17;142;17;2828,51;2013,93
24944;2025-11-05;17;126;22;2221,72;1511,76
24944;2025-11-05;17;127;19;1696,33;1219,9
24944;2025-11-05;17;116;20;5980,2;4323,76
24944;2025-11-05;17;130;22;1949,5;1457,81
24944;2025-11-05;17;109;21;998,98;744,4
24944;2025-11-05;17;114;18;1071,8;747,41
24944;2025-11-05;17;102;21;1966,05;1308,78
24945;2025-11-05;40;123;35;1808,52;1165,34
24945;2025-11-05;40;112;21;1914,91;1312,42
